Record Length,Analog:10000,
Sample Interval,Analog:5.000000E-04,
Vertical Units,CH1:V, CH2:V, CH3:V, CH4:V,,
Vertical Scale,CH1:+1.600000E+02, CH2:+1.000000E+02, CH3:+1.000000E+02, CH4:+1.600000E+02,,
Vertical Offset,CH1:+0.000000E+00, CH2:-2.368333E+03, CH3:+0.000000E+00, CH4:+0.000000E+00,,
Horizontal Units,us,
Horizontal Scale,+5.000000E+05,
Model Number,SDS2104X Plus,
Serial Number,SDS2PDDQ6R1916,
Software Version,5.0.1.3.9R12,
Source,CH1,CH2,CH3,CH4
Second,Value,Value,Value,Value
+5.9300000000E-01,+7.466667E+01,+2.602500E+03,+2.516667E+02,-5.600001E+02
+5.9350000000E-01,+7.200000E+01,+2.576667E+03,+2.516667E+02,-5.573334E+02
+5.9400000000E-01,+7.466667E+01,+2.571667E+03,+2.516667E+02,-5.573334E+02
+5.9450000000E-01,+6.933334E+01,+2.791667E+03,+2.516667E+02,-5.613334E+02
+5.9500000000E-01,+7.200000E+01,+2.559167E+03,+2.516667E+02,-5.573334E+02
+5.9550000000E-01,+7.066667E+01,+2.615833E+03,+2.516667E+02,-5.573334E+02
+5.9600000000E-01,+7.066667E+01,+2.578333E+03,+2.525000E+02,-5.586667E+02
+5.9650000000E-01,+7.333334E+01,+2.609167E+03,+2.516667E+02,-5.573334E+02
+5.9700000000E-01,+6.933334E+01,+2.574167E+03,+2.516667E+02,-5.546667E+02
+5.9750000000E-01,+7.200000E+01,+2.571667E+03,+2.516667E+02,-5.573334E+02
+5.9800000000E-01,+7.200000E+01,+2.536667E+03,+2.516667E+02,-5.560000E+02
+5.9850000000E-01,+6.933334E+01,+2.521667E+03,+2.533333E+02,-5.520001E+02
+5.9900000000E-01,+6.933334E+01,+2.572500E+03,+2.516667E+02,-5.560000E+02
+5.9950000000E-01,+6.666667E+01,+2.531667E+03,+2.525000E+02,-5.573334E+02
+6.0000000000E-01,+6.666667E+01,+2.595000E+03,+2.516667E+02,-5.600001E+02
+6.0050000000E-01,+6.533334E+01,+2.547500E+03,+2.516667E+02,-5.600001E+02
+6.0100000000E-01,+7.066667E+01,+2.568333E+03,+2.516667E+02,-5.573334E+02
+6.0150000000E-01,+7.066667E+01,+2.538333E+03,+2.516667E+02,-5.600001E+02
+6.0200000000E-01,+7.200000E+01,+2.555833E+03,+2.525000E+02,-5.586667E+02
+6.0250000000E-01,+6.533334E+01,+1.948333E+03,+2.508333E+02,-5.653334E+02
+6.0300000000E-01,+5.066667E+01,+1.948333E+03,+2.475000E+02,-5.800001E+02
+6.0350000000E-01,+7.733334E+01,+2.597500E+03,+2.516667E+02,-5.626667E+02
+6.0400000000E-01,+7.600000E+01,+2.571667E+03,+2.516667E+02,-5.626667E+02
+6.0450000000E-01,+7.466667E+01,+2.586667E+03,+2.525000E+02,-5.573334E+02
+6.0500000000E-01,+7.466667E+01,+2.555833E+03,+2.516667E+02,-5.573334E+02
+6.0550000000E-01,+7.466667E+01,+2.583333E+03,+2.516667E+02,-5.546667E+02
+6.0600000000E-01,+7.200000E+01,+2.567500E+03,+2.516667E+02,-5.560000E+02
+6.0650000000E-01,+7.066667E+01,+2.553333E+03,+2.516667E+02,-5.546667E+02
+6.0700000000E-01,+7.066667E+01,+2.571667E+03,+2.516667E+02,-5.573334E+02
+6.0750000000E-01,+7.200000E+01,+2.575833E+03,+2.525000E+02,-5.573334E+02
+6.0800000000E-01,+6.933334E+01,+2.558333E+03,+2.516667E+02,-5.573334E+02
+6.0850000000E-01,+6.933334E+01,+2.562500E+03,+2.516667E+02,-5.573334E+02
+6.0900000000E-01,+7.200000E+01,+2.791667E+03,+2.516667E+02,-5.573334E+02
+6.0950000000E-01,+7.066667E+01,+2.545833E+03,+2.516667E+02,-5.520001E+02
+6.1000000000E-01,+6.933334E+01,+2.541667E+03,+2.516667E+02,-5.573334E+02
+6.1050000000E-01,+6.800000E+01,+2.521667E+03,+2.516667E+02,-5.573334E+02
+6.1100000000E-01,+6.666667E+01,+2.544167E+03,+2.516667E+02,-5.600001E+02
+6.1150000000E-01,+6.933334E+01,+2.549167E+03,+2.516667E+02,-5.600001E+02
+6.1200000000E-01,+6.666667E+01,+2.575000E+03,+2.516667E+02,-5.573334E+02
+6.1250000000E-01,+6.933334E+01,+2.535000E+03,+2.525000E+02,-5.586667E+02
+6.1300000000E-01,+7.066667E+01,+2.546667E+03,+2.516667E+02,-5.600001E+02
+6.1350000000E-01,+7.200000E+01,+2.501667E+03,+2.516667E+02,-5.573334E+02
+6.1400000000E-01,+7.200000E+01,+2.534167E+03,+2.516667E+02,-5.626667E+02
+6.1450000000E-01,+7.466667E+01,+2.539167E+03,+2.516667E+02,-5.626667E+02
+6.1500000000E-01,+2.040000E+02,+2.791667E+03,+2.850000E+02,-4.373334E+02
+6.1550000000E-01,+6.400001E+01,+2.525000E+03,+2.483333E+02,-5.693334E+02
+6.1600000000E-01,+7.466667E+01,+2.548333E+03,+2.533333E+02,-5.573334E+02
+6.1650000000E-01,+7.600000E+01,+2.578333E+03,+2.516667E+02,-5.546667E+02
+6.1700000000E-01,+7.200000E+01,+2.590833E+03,+2.516667E+02,-5.546667E+02
+6.1750000000E-01,+7.200000E+01,+2.587500E+03,+2.516667E+02,-5.573334E+02
+6.1800000000E-01,+7.200000E+01,+2.577500E+03,+2.516667E+02,-5.560000E+02
+6.1850000000E-01,+7.200000E+01,+2.548333E+03,+2.516667E+02,-5.573334E+02
+6.1900000000E-01,+7.333334E+01,+2.549167E+03,+2.516667E+02,-5.573334E+02
+6.1950000000E-01,+6.933334E+01,+2.530000E+03,+2.516667E+02,-5.520001E+02
+6.2000000000E-01,+7.066667E+01,+2.555833E+03,+2.525000E+02,-5.560000E+02
+6.2050000000E-01,+7.200000E+01,+2.568333E+03,+2.516667E+02,-5.520001E+02
+6.2100000000E-01,+6.933334E+01,+2.542500E+03,+2.516667E+02,-5.520001E+02
+6.2150000000E-01,+6.666667E+01,+2.553333E+03,+2.516667E+02,-5.573334E+02
+6.2200000000E-01,+6.666667E+01,+2.525833E+03,+2.516667E+02,-5.573334E+02
+6.2250000000E-01,+6.666667E+01,+2.522500E+03,+2.516667E+02,-5.573334E+02
+6.2300000000E-01,+6.800000E+01,+2.545000E+03,+2.516667E+02,-5.573334E+02
+6.2350000000E-01,+6.666667E+01,+2.561667E+03,+2.516667E+02,-5.573334E+02
+6.2400000000E-01,+6.933334E+01,+2.532500E+03,+2.516667E+02,-5.600001E+02
+6.2450000000E-01,+6.800000E+01,+2.555000E+03,+2.516667E+02,-5.573334E+02
+6.2500000000E-01,+7.200000E+01,+2.530833E+03,+2.516667E+02,-5.626667E+02
+6.2550000000E-01,+7.200000E+01,+2.526667E+03,+2.516667E+02,-5.626667E+02
+6.2600000000E-01,+7.733334E+01,+2.541667E+03,+2.516667E+02,-5.626667E+02
+6.2650000000E-01,+4.266667E+01,+1.948333E+03,+2.441667E+02,-6.000001E+02
+6.2700000000E-01,+7.466667E+01,+2.572500E+03,+2.516667E+02,-5.573334E+02
+6.2750000000E-01,+9.333334E+01,+1.948333E+03,+2.550000E+02,-5.373334E+02
+6.2800000000E-01,+7.733334E+01,+2.537500E+03,+2.525000E+02,-5.520001E+02
+6.2850000000E-01,+7.333334E+01,+2.553333E+03,+2.516667E+02,-5.560000E+02
+6.2900000000E-01,+7.066667E+01,+2.550833E+03,+2.516667E+02,-5.573334E+02
+6.2950000000E-01,+7.200000E+01,+2.567500E+03,+2.516667E+02,-5.573334E+02
+6.3000000000E-01,+7.466667E+01,+2.568333E+03,+2.516667E+02,-5.573334E+02
+6.3050000000E-01,+7.066667E+01,+2.549167E+03,+2.516667E+02,-5.573334E+02
+6.3100000000E-01,+7.066667E+01,+2.561667E+03,+2.516667E+02,-5.573334E+02
+6.3150000000E-01,+7.200000E+01,+2.585000E+03,+2.516667E+02,-5.573334E+02
+6.3200000000E-01,+7.200000E+01,+2.555000E+03,+2.516667E+02,-5.520001E+02
+6.3250000000E-01,+6.933334E+01,+2.548333E+03,+2.516667E+02,-5.560000E+02
+6.3300000000E-01,+6.133334E+01,+2.791667E+03,+2.500000E+02,-5.626667E+02
+6.3350000000E-01,+6.933334E+01,+2.565833E+03,+2.516667E+02,-5.573334E+02
+6.3400000000E-01,+6.933334E+01,+2.528333E+03,+2.516667E+02,-5.573334E+02
+6.3450000000E-01,+7.066667E+01,+2.539167E+03,+2.516667E+02,-5.573334E+02
+6.3500000000E-01,+7.200000E+01,+2.571667E+03,+2.516667E+02,-5.573334E+02
+6.3550000000E-01,+7.466667E+01,+2.555000E+03,+2.516667E+02,-5.573334E+02
+6.3600000000E-01,+7.200000E+01,+2.563333E+03,+2.516667E+02,-5.600001E+02
+6.3650000000E-01,+7.333334E+01,+2.572500E+03,+2.516667E+02,-5.600001E+02
+6.3700000000E-01,+7.466667E+01,+2.520833E+03,+2.516667E+02,-5.600001E+02
+6.3750000000E-01,+8.000000E+01,+2.594167E+03,+2.550000E+02,-5.573334E+02
+6.3800000000E-01,+7.200000E+01,+2.567500E+03,+2.516667E+02,-5.573334E+02
+6.3850000000E-01,+7.200000E+01,+2.555000E+03,+2.516667E+02,-5.573334E+02
+6.3900000000E-01,+7.200000E+01,+2.585000E+03,+2.525000E+02,-5.520001E+02
+6.3950000000E-01,+7.200000E+01,+2.545000E+03,+2.516667E+02,-5.520001E+02
+6.4000000000E-01,+6.933334E+01,+2.791667E+03,+2.550000E+02,-5.520001E+02
+6.4050000000E-01,+6.800000E+01,+2.426667E+03,+2.516667E+02,-5.573334E+02
+6.4100000000E-01,+7.200000E+01,+2.566667E+03,+2.516667E+02,-5.573334E+02
+6.4150000000E-01,+7.200000E+01,+2.558333E+03,+2.525000E+02,-5.533334E+02
+6.4200000000E-01,+7.066667E+01,+2.614167E+03,+2.516667E+02,-5.546667E+02
+6.4250000000E-01,+6.666667E+01,+2.593333E+03,+2.516667E+02,-5.520001E+02
+6.4300000000E-01,+5.733334E+01,+2.703333E+03,+2.500000E+02,-5.613334E+02
+6.4350000000E-01,+6.666667E+01,+2.581667E+03,+2.516667E+02,-5.520001E+02
+6.4400000000E-01,+6.666667E+01,+2.591667E+03,+2.516667E+02,-5.573334E+02
+6.4450000000E-01,+6.666667E+01,+2.555833E+03,+2.516667E+02,-5.573334E+02
+6.4500000000E-01,+6.666667E+01,+2.584167E+03,+2.516667E+02,-5.573334E+02
+6.4550000000E-01,+6.666667E+01,+2.562500E+03,+2.533333E+02,-5.573334E+02
+6.4600000000E-01,+6.666667E+01,+2.570000E+03,+2.516667E+02,-5.600001E+02
+6.4650000000E-01,+6.800000E+01,+2.515000E+03,+2.516667E+02,-5.573334E+02
+6.4700000000E-01,+7.200000E+01,+2.520833E+03,+2.516667E+02,-5.573334E+02
+6.4750000000E-01,+7.200000E+01,+2.555000E+03,+2.516667E+02,-5.600001E+02
+6.4800000000E-01,+7.333334E+01,+2.527500E+03,+2.516667E+02,-5.626667E+02
+6.4850000000E-01,+7.200000E+01,+2.560000E+03,+2.516667E+02,-5.600001E+02
+6.4900000000E-01,+7.200000E+01,+2.576667E+03,+2.516667E+02,-5.573334E+02
+6.4950000000E-01,+7.200000E+01,+2.496667E+03,+2.516667E+02,-5.600001E+02
+6.5000000000E-01,+7.466667E+01,+2.545833E+03,+2.516667E+02,-5.546667E+02
+6.5050000000E-01,+7.200000E+01,+2.601667E+03,+2.516667E+02,-5.520001E+02
+6.5100000000E-01,+7.200000E+01,+2.552500E+03,+2.516667E+02,-5.520001E+02
+6.5150000000E-01,+6.933334E+01,+2.554167E+03,+2.516667E+02,-5.573334E+02
+6.5200000000E-01,+7.333334E+01,+2.541667E+03,+2.516667E+02,-5.546667E+02
+6.5250000000E-01,+1.333333E+01,+2.791667E+03,+2.391667E+02,-6.106667E+02
+6.5300000000E-01,+5.600000E+01,+2.435833E+03,+2.483333E+02,-5.680000E+02
+6.5350000000E-01,+7.200000E+01,+2.570833E+03,+2.516667E+02,-5.520001E+02
+6.5400000000E-01,+6.666667E+01,+2.555833E+03,+2.516667E+02,-5.520001E+02
+6.5450000000E-01,+6.800000E+01,+2.540833E+03,+2.516667E+02,-5.520001E+02
+6.5500000000E-01,+6.666667E+01,+2.551667E+03,+2.516667E+02,-5.520001E+02
+6.5550000000E-01,+6.666667E+01,+2.567500E+03,+2.516667E+02,-5.573334E+02
+6.5600000000E-01,+6.666667E+01,+2.543333E+03,+2.516667E+02,-5.573334E+02
+6.5650000000E-01,+6.666667E+01,+2.584167E+03,+2.516667E+02,-5.573334E+02
+6.5700000000E-01,+6.666667E+01,+2.541667E+03,+2.533333E+02,-5.600001E+02
+6.5750000000E-01,+7.066667E+01,+2.585833E+03,+2.516667E+02,-5.573334E+02
+6.5800000000E-01,+6.800000E+01,+2.534167E+03,+2.516667E+02,-5.600001E+02
+6.5850000000E-01,+7.066667E+01,+2.538333E+03,+2.533333E+02,-5.600001E+02
+6.5900000000E-01,+7.466667E+01,+2.528333E+03,+2.525000E+02,-5.613334E+02
+6.5950000000E-01,+7.466667E+01,+2.540000E+03,+2.516667E+02,-5.613334E+02
+6.6000000000E-01,+7.200000E+01,+2.560000E+03,+2.516667E+02,-5.600001E+02
+6.6050000000E-01,+7.200000E+01,+2.562500E+03,+2.516667E+02,-5.573334E+02
+6.6100000000E-01,+7.466667E+01,+2.517500E+03,+2.516667E+02,-5.573334E+02
+6.6150000000E-01,+7.200000E+01,+2.521667E+03,+2.516667E+02,-5.520001E+02
+6.6200000000E-01,+7.200000E+01,+2.588333E+03,+2.516667E+02,-5.560000E+02
+6.6250000000E-01,+6.933334E+01,+2.556667E+03,+2.516667E+02,-5.573334E+02
+6.6300000000E-01,+7.066667E+01,+2.518333E+03,+2.516667E+02,-5.573334E+02
+6.6350000000E-01,+7.200000E+01,+2.520000E+03,+2.516667E+02,-5.560000E+02
+6.6400000000E-01,+5.866667E+01,+2.511667E+03,+2.483333E+02,-5.626667E+02
+6.6450000000E-01,+6.800000E+01,+2.555000E+03,+2.516667E+02,-5.573334E+02
+6.6500000000E-01,+4.933334E+01,+2.791667E+03,+2.416667E+02,-5.613334E+02
+6.6550000000E-01,+6.400001E+01,+2.547500E+03,+2.516667E+02,-5.560000E+02
+6.6600000000E-01,+7.066667E+01,+2.581667E+03,+2.525000E+02,-5.520001E+02
+6.6650000000E-01,+6.666667E+01,+2.525000E+03,+2.516667E+02,-5.573334E+02
+6.6700000000E-01,+6.933334E+01,+2.562500E+03,+2.516667E+02,-5.573334E+02
+6.6750000000E-01,+6.666667E+01,+2.535000E+03,+2.516667E+02,-5.546667E+02
+6.6800000000E-01,+6.666667E+01,+2.552500E+03,+2.516667E+02,-5.573334E+02
+6.6850000000E-01,+6.800000E+01,+2.570833E+03,+2.516667E+02,-5.600001E+02
+6.6900000000E-01,+6.800000E+01,+2.558333E+03,+2.525000E+02,-5.573334E+02
+6.6950000000E-01,+7.066667E+01,+2.553333E+03,+2.516667E+02,-5.573334E+02
+6.7000000000E-01,+6.133334E+01,+2.791667E+03,+2.508333E+02,-5.653334E+02
+6.7050000000E-01,+7.333334E+01,+2.568333E+03,+2.516667E+02,-5.600001E+02
+6.7100000000E-01,+7.466667E+01,+2.573333E+03,+2.516667E+02,-5.573334E+02
+6.7150000000E-01,+6.933334E+01,+2.536667E+03,+2.516667E+02,-5.573334E+02
+6.7200000000E-01,+7.600000E+01,+2.563333E+03,+2.516667E+02,-5.533334E+02
+6.7250000000E-01,+6.933334E+01,+2.537500E+03,+2.516667E+02,-5.533334E+02
+6.7300000000E-01,+6.933334E+01,+2.546667E+03,+2.516667E+02,-5.520001E+02
+6.7350000000E-01,+6.800000E+01,+2.590833E+03,+2.516667E+02,-5.546667E+02
+6.7400000000E-01,+6.933334E+01,+2.568333E+03,+2.516667E+02,-5.573334E+02
+6.7450000000E-01,+7.600000E+01,+2.550000E+03,+2.516667E+02,-5.480000E+02
+6.7500000000E-01,+6.800000E+01,+2.586667E+03,+2.516667E+02,-5.520001E+02
+6.7550000000E-01,+6.666667E+01,+2.551667E+03,+2.516667E+02,-5.546667E+02
+6.7600000000E-01,+6.666667E+01,+2.577500E+03,+2.516667E+02,-5.573334E+02
+6.7650000000E-01,+6.800000E+01,+2.461667E+03,+2.516667E+02,-5.520001E+02
+6.7700000000E-01,+6.400001E+01,+2.577500E+03,+2.516667E+02,-5.573334E+02
+6.7750000000E-01,+7.733334E+01,+2.791667E+03,+2.566667E+02,-5.466667E+02
+6.7800000000E-01,+6.133334E+01,+2.555833E+03,+2.516667E+02,-5.613334E+02
+6.7850000000E-01,+6.266667E+01,+2.538333E+03,+2.516667E+02,-5.600001E+02
+6.7900000000E-01,+6.266667E+01,+2.555000E+03,+2.516667E+02,-5.573334E+02
+6.7950000000E-01,+6.666667E+01,+2.572500E+03,+2.516667E+02,-5.626667E+02
+6.8000000000E-01,+6.666667E+01,+2.572500E+03,+2.516667E+02,-5.600001E+02
+6.8050000000E-01,+6.933334E+01,+2.542500E+03,+2.516667E+02,-5.586667E+02
+6.8100000000E-01,+6.933334E+01,+2.555000E+03,+2.516667E+02,-5.626667E+02
+6.8150000000E-01,+7.200000E+01,+2.571667E+03,+2.516667E+02,-5.626667E+02
+6.8200000000E-01,+7.200000E+01,+2.539167E+03,+2.516667E+02,-5.600001E+02
+6.8250000000E-01,+6.933334E+01,+2.495000E+03,+2.516667E+02,-5.546667E+02
+6.8300000000E-01,+7.200000E+01,+2.563333E+03,+2.516667E+02,-5.573334E+02
+6.8350000000E-01,+6.933334E+01,+2.534167E+03,+2.516667E+02,-5.573334E+02
+6.8400000000E-01,+6.933334E+01,+2.529167E+03,+2.516667E+02,-5.520001E+02
+6.8450000000E-01,+6.666667E+01,+2.538333E+03,+2.516667E+02,-5.520001E+02
+6.8500000000E-01,+6.666667E+01,+2.535833E+03,+2.516667E+02,-5.546667E+02
+6.8550000000E-01,+6.933334E+01,+2.545833E+03,+2.533333E+02,-5.533334E+02
+6.8600000000E-01,+6.666667E+01,+2.530000E+03,+2.516667E+02,-5.520001E+02
+6.8650000000E-01,+8.800000E+01,+2.791667E+03,+2.583333E+02,-5.306667E+02
+6.8700000000E-01,+6.666667E+01,+2.519167E+03,+2.525000E+02,-5.546667E+02
+6.8750000000E-01,+6.400001E+01,+2.544167E+03,+2.516667E+02,-5.520001E+02
+6.8800000000E-01,+6.400001E+01,+2.549167E+03,+2.516667E+02,-5.520001E+02
+6.8850000000E-01,+6.533334E+01,+2.538333E+03,+2.516667E+02,-5.573334E+02
+6.8900000000E-01,+6.400001E+01,+2.536667E+03,+2.516667E+02,-5.586667E+02
+6.8950000000E-01,+6.933334E+01,+2.395833E+03,+2.533333E+02,-5.520001E+02
+6.9000000000E-01,+9.866667E+01,+2.791667E+03,+2.616667E+02,-5.200001E+02
+6.9050000000E-01,+6.133334E+01,+2.570833E+03,+2.516667E+02,-5.640000E+02
+6.9100000000E-01,+6.666667E+01,+2.562500E+03,+2.516667E+02,-5.626667E+02
+6.9150000000E-01,+1.013333E+02,+1.952500E+03,+2.616667E+02,-5.253334E+02
+6.9200000000E-01,+6.933334E+01,+2.579167E+03,+2.516667E+02,-5.600001E+02
+6.9250000000E-01,+7.066667E+01,+2.592500E+03,+2.525000E+02,-5.626667E+02
+6.9300000000E-01,+7.466667E+01,+2.590833E+03,+2.516667E+02,-5.626667E+02
+6.9350000000E-01,+7.066667E+01,+2.598333E+03,+2.516667E+02,-5.573334E+02
+6.9400000000E-01,+6.933334E+01,+2.586667E+03,+2.516667E+02,-5.573334E+02
+6.9450000000E-01,+7.466667E+01,+2.585833E+03,+2.516667E+02,-5.573334E+02
+6.9500000000E-01,+6.933334E+01,+2.575833E+03,+2.516667E+02,-5.573334E+02
+6.9550000000E-01,+6.666667E+01,+2.592500E+03,+2.516667E+02,-5.573334E+02
+6.9600000000E-01,+6.933334E+01,+2.588333E+03,+2.516667E+02,-5.573334E+02
+6.9650000000E-01,+6.933334E+01,+2.581667E+03,+2.516667E+02,-5.573334E+02
+6.9700000000E-01,+6.933334E+01,+2.571667E+03,+2.516667E+02,-5.560000E+02
+6.9750000000E-01,+6.666667E+01,+2.551667E+03,+2.516667E+02,-5.573334E+02
+6.9800000000E-01,+6.933334E+01,+2.565833E+03,+2.516667E+02,-5.520001E+02
+6.9850000000E-01,+6.800000E+01,+2.590833E+03,+2.516667E+02,-5.533334E+02
+6.9900000000E-01,+6.666667E+01,+2.569167E+03,+2.516667E+02,-5.533334E+02
+6.9950000000E-01,+6.666667E+01,+2.557500E+03,+2.516667E+02,-5.573334E+02
+7.0000000000E-01,+6.666667E+01,+2.544167E+03,+2.516667E+02,-5.600001E+02
+7.0050000000E-01,+6.666667E+01,+2.550000E+03,+2.516667E+02,-5.573334E+02
+7.0100000000E-01,+6.666667E+01,+2.569167E+03,+2.516667E+02,-5.573334E+02
+7.0150000000E-01,+6.666667E+01,+2.549167E+03,+2.516667E+02,-5.573334E+02
+7.0200000000E-01,+7.333334E+01,+2.546667E+03,+2.550000E+02,-5.573334E+02
+7.0250000000E-01,+4.000000E+01,+1.948333E+03,+2.450000E+02,-5.893334E+02
+7.0300000000E-01,+6.933334E+01,+2.580000E+03,+2.516667E+02,-5.586667E+02
+7.0350000000E-01,+7.200000E+01,+2.567500E+03,+2.516667E+02,-5.626667E+02
+7.0400000000E-01,+7.066667E+01,+2.594167E+03,+2.525000E+02,-5.626667E+02
+7.0450000000E-01,+7.200000E+01,+2.580000E+03,+2.516667E+02,-5.573334E+02
+7.0500000000E-01,+7.333334E+01,+2.585000E+03,+2.516667E+02,-5.573334E+02
+7.0550000000E-01,+7.200000E+01,+2.585000E+03,+2.516667E+02,-5.573334E+02
+7.0600000000E-01,+7.200000E+01,+2.638333E+03,+2.541667E+02,-5.520001E+02
+7.0650000000E-01,+6.933334E+01,+2.570833E+03,+2.516667E+02,-5.546667E+02
+7.0700000000E-01,+6.666667E+01,+2.613333E+03,+2.516667E+02,-5.573334E+02
+7.0750000000E-01,+6.666667E+01,+2.574167E+03,+2.516667E+02,-5.573334E+02
+7.0800000000E-01,+6.933334E+01,+2.545000E+03,+2.516667E+02,-5.573334E+02
+7.0850000000E-01,+6.666667E+01,+2.549167E+03,+2.516667E+02,-5.560000E+02
+7.0900000000E-01,+6.933334E+01,+2.559167E+03,+2.516667E+02,-5.573334E+02
+7.0950000000E-01,+6.666667E+01,+2.553333E+03,+2.516667E+02,-5.573334E+02
+7.1000000000E-01,+6.800000E+01,+2.552500E+03,+2.516667E+02,-5.546667E+02
+7.1050000000E-01,+6.533334E+01,+2.566667E+03,+2.516667E+02,-5.573334E+02
+7.1100000000E-01,+6.666667E+01,+2.570833E+03,+2.516667E+02,-5.573334E+02
+7.1150000000E-01,+6.400001E+01,+2.568333E+03,+2.516667E+02,-5.613334E+02
+7.1200000000E-01,+6.666667E+01,+2.551667E+03,+2.516667E+02,-5.573334E+02
+7.1250000000E-01,+6.800000E+01,+2.540000E+03,+2.516667E+02,-5.573334E+02
+7.1300000000E-01,+6.666667E+01,+2.545000E+03,+2.516667E+02,-5.573334E+02
+7.1350000000E-01,+6.933334E+01,+2.524167E+03,+2.516667E+02,-5.613334E+02
+7.1400000000E-01,+6.666667E+01,+2.540000E+03,+2.516667E+02,-5.626667E+02
+7.1450000000E-01,+6.933334E+01,+2.533333E+03,+2.516667E+02,-5.626667E+02
+7.1500000000E-01,+1.160000E+02,+2.791667E+03,+2.616667E+02,-5.200001E+02
+7.1550000000E-01,+6.133334E+01,+2.533333E+03,+2.500000E+02,-5.680000E+02
+7.1600000000E-01,+7.333334E+01,+2.529167E+03,+2.533333E+02,-5.573334E+02
+7.1650000000E-01,+7.066667E+01,+2.535833E+03,+2.533333E+02,-5.573334E+02
+7.1700000000E-01,+7.066667E+01,+2.548333E+03,+2.525000E+02,-5.560000E+02
+7.1750000000E-01,+6.933334E+01,+2.548333E+03,+2.516667E+02,-5.546667E+02
+7.1800000000E-01,+6.666667E+01,+2.545000E+03,+2.516667E+02,-5.560000E+02
+7.1850000000E-01,+6.666667E+01,+2.565000E+03,+2.516667E+02,-5.573334E+02
+7.1900000000E-01,+6.800000E+01,+2.560833E+03,+2.516667E+02,-5.573334E+02
+7.1950000000E-01,+6.666667E+01,+2.562500E+03,+2.516667E+02,-5.560000E+02
+7.2000000000E-01,+6.666667E+01,+2.585000E+03,+2.516667E+02,-5.573334E+02
+7.2050000000E-01,+6.400001E+01,+2.554167E+03,+2.516667E+02,-5.573334E+02
+7.2100000000E-01,+6.800000E+01,+2.540833E+03,+2.516667E+02,-5.573334E+02
+7.2150000000E-01,+6.533334E+01,+2.539167E+03,+2.516667E+02,-5.573334E+02
+7.2200000000E-01,+6.666667E+01,+2.541667E+03,+2.516667E+02,-5.573334E+02
+7.2250000000E-01,+6.666667E+01,+2.581667E+03,+2.516667E+02,-5.573334E+02
+7.2300000000E-01,+6.533334E+01,+2.530000E+03,+2.516667E+02,-5.600001E+02
+7.2350000000E-01,+6.666667E+01,+2.580833E+03,+2.516667E+02,-5.573334E+02
+7.2400000000E-01,+6.933334E+01,+2.562500E+03,+2.516667E+02,-5.573334E+02
+7.2450000000E-01,+7.066667E+01,+2.552500E+03,+2.516667E+02,-5.586667E+02
+7.2500000000E-01,+7.200000E+01,+2.569167E+03,+2.516667E+02,-5.626667E+02
+7.2550000000E-01,+6.933334E+01,+2.575833E+03,+2.516667E+02,-5.653334E+02
+7.2600000000E-01,+7.333334E+01,+2.575000E+03,+2.516667E+02,-5.626667E+02
+7.2650000000E-01,+7.333334E+01,+2.543333E+03,+2.516667E+02,-5.613334E+02
+7.2700000000E-01,+7.200000E+01,+2.570000E+03,+2.516667E+02,-5.573334E+02
+7.2750000000E-01,+5.866667E+01,+1.948333E+03,+2.491667E+02,-5.733334E+02
+7.2800000000E-01,+6.933334E+01,+2.577500E+03,+2.516667E+02,-5.573334E+02
+7.2850000000E-01,+7.466667E+01,+2.589167E+03,+2.516667E+02,-5.520001E+02
+7.2900000000E-01,+6.800000E+01,+2.578333E+03,+2.516667E+02,-5.573334E+02
+7.2950000000E-01,+6.933334E+01,+2.580833E+03,+2.516667E+02,-5.573334E+02
+7.3000000000E-01,+7.200000E+01,+2.556667E+03,+2.516667E+02,-5.573334E+02
+7.3050000000E-01,+6.933334E+01,+2.605000E+03,+2.516667E+02,-5.573334E+02
+7.3100000000E-01,+6.666667E+01,+2.565000E+03,+2.516667E+02,-5.573334E+02
+7.3150000000E-01,+6.933334E+01,+2.564167E+03,+2.525000E+02,-5.546667E+02
+7.3200000000E-01,+6.666667E+01,+2.587500E+03,+2.516667E+02,-5.520001E+02
+7.3250000000E-01,+6.800000E+01,+2.556667E+03,+2.516667E+02,-5.520001E+02
+7.3300000000E-01,+6.666667E+01,+2.554167E+03,+2.516667E+02,-5.546667E+02
+7.3350000000E-01,+6.533334E+01,+2.531667E+03,+2.516667E+02,-5.573334E+02
+7.3400000000E-01,+6.666667E+01,+2.555833E+03,+2.525000E+02,-5.573334E+02
+7.3450000000E-01,+6.533334E+01,+2.563333E+03,+2.516667E+02,-5.573334E+02
+7.3500000000E-01,+6.400001E+01,+1.948333E+03,+2.516667E+02,-5.600001E+02
+7.3550000000E-01,+6.800000E+01,+2.515000E+03,+2.516667E+02,-5.573334E+02
+7.3600000000E-01,+6.933334E+01,+2.556667E+03,+2.516667E+02,-5.573334E+02
+7.3650000000E-01,+6.666667E+01,+2.540833E+03,+2.516667E+02,-5.600001E+02
+7.3700000000E-01,+6.933334E+01,+2.549167E+03,+2.516667E+02,-5.626667E+02
+7.3750000000E-01,+7.200000E+01,+2.575000E+03,+2.516667E+02,-5.600001E+02
+7.3800000000E-01,+7.200000E+01,+2.585000E+03,+2.516667E+02,-5.573334E+02
